id,key,value,type
185883820,tunnel,yes,regular
185883820,highway,unclassified,regular
185883840,highway,path,regular
185883851,highway,path,regular
185883861,highway,service,regular
185883861,service,parking_aisle,regular
185883880,highway,road,regular
185883919,highway,footway,regular
185883950,highway,footway,regular
185883982,landuse,reservoir,regular
185883982,natural,water,regular
185900775,highway,service,regular
185900795,highway,path,regular
185900818,highway,path,regular
185900838,highway,path,regular
185900861,highway,path,regular
185900888,highway,path,regular
185900907,highway,path,regular
185900935,highway,path,regular
185900959,highway,path,regular
185900977,highway,path,regular
185900999,highway,path,regular
185901017,highway,path,regular
185901058,highway,path,regular
185901084,highway,path,regular
185901111,highway,footway,regular
185901141,highway,path,regular
185901176,highway,path,regular
185901204,highway,path,regular
186076899,highway,unclassified,regular
186109735,oneway,yes,regular
186109735,highway,primary_link,regular
186113256,layer,-1,regular
186113256,tunnel,yes,regular
186113256,highway,cycleway,regular
186113256,maxheight,2.5,regular
186120731,name,田村路,regular
186120731,lanes,2,regular
186120731,oneway,yes,regular
186120731,highway,tertiary,regular
186132365,highway,tertiary,regular
186137262,bench,no,regular
186137262,highway,platform,regular
186137262,shelter,no,regular
186137262,public_transport,platform,regular
186142151,bench,yes,regular
186142151,highway,platform,regular
186142151,shelter,yes,regular
186142151,public_transport,platform,regular
186143718,bench,no,regular
186143718,highway,platform,regular
186143718,shelter,no,regular
186143718,public_transport,platform,regular
186145144,name,杏石口路,regular
186145144,oneway,yes,regular
186145144,highway,primary,regular
186145144,en,Xing Shi Kou Road,name
186579837,highway,service,regular
186689381,highway,footway,regular
186748119,bench,no,regular
186748119,highway,platform,regular
186748119,shelter,yes,regular
186748119,public_transport,platform,regular
186748134,highway,steps,regular
186748149,layer,1,regular
186748149,highway,footway,regular
186798117,highway,service,regular
186862113,highway,service,regular
186862113,service,alley,regular
186926857,highway,service,regular
186926857,service,alley,regular
186948183,highway,service,regular
186948183,service,alley,regular
186949270,highway,service,regular
186951607,highway,service,regular
186951607,service,alley,regular
186973774,bridge,yes,regular
186973774,highway,footway,regular
187023156,bench,no,regular
187023156,highway,platform,regular
187023156,shelter,yes,regular
187023156,public_transport,platform,regular
187024628,name,小营西路,regular
187024628,oneway,yes,regular
187024628,highway,tertiary,regular
187024628,zh,小营西路,name
187024628,int_name,Xiaoying Xilu,regular
187024628,zh_pinyin,Xiǎo Yíng Xī Lù,name
187027105,name,北四环东路,regular
187027105,oneway,yes,regular
187027105,highway,tertiary,regular
187030000,oneway,yes,regular
187030000,highway,tertiary_link,regular
187030016,oneway,yes,regular
187030016,highway,motorway_link,regular
187033165,highway,secondary,regular
187033165,int_name,Jian' Guo Lu,regular
187033165,lanes,2,regular
187033165,name,建国路,regular
187033165,en,Jianguo Road,name
187033165,oneway,yes,regular
187037326,highway,tertiary,regular
187039618,highway,service,regular
187042774,highway,tertiary,regular
187044301,name,双桥东路,regular
187044301,oneway,yes,regular
187044301,highway,tertiary,regular
187044301,maxheight,4,regular
187044301,zh_pinyin,shuāngqiáo dōng lù,name
187062517,bench,yes,regular
187062517,highway,platform,regular
187062517,shelter,yes,regular
187062517,public_transport,platform,regular
187065921,layer,1,regular
187065921,bridge,yes,regular
187065921,oneway,yes,regular
187065921,highway,tertiary,regular
187113305,area,yes,regular
187113305,highway,pedestrian,regular
187143952,highway,tertiary,regular
187183608,building,yes,regular
187194355,waterway,riverbank,regular
187202209,highway,residential,regular
187204222,highway,service,regular
187204222,service,alley,regular
187211813,oneway,yes,regular
187211813,highway,secondary,regular
187249032,highway,service,regular
187249032,service,alley,regular
187532557,name,上斜街,regular
187532557,highway,service,regular
187532557,en,Shangxi Jie,name
187532557,service,alley,regular
187794791,oneway,yes,regular
187794791,highway,cycleway,regular
187794810,highway,service,regular
187794825,layer,1,regular
187794825,bridge,yes,regular
187794825,highway,steps,regular
187794844,access,private,regular
187794844,amenity,parking,regular
187794844,parking,surface,regular
187809715,bench,no,regular
187809715,highway,platform,regular
187809715,shelter,yes,regular
187809715,public_transport,platform,regular
187813070,bench,no,regular
187813070,highway,platform,regular
187813070,shelter,yes,regular
187813070,public_transport,platform,regular
187813097,name,西三环南路,regular
187813097,oneway,yes,regular
187813097,highway,tertiary,regular
187818284,layer,1,regular
187818284,bridge,yes,regular
187818284,highway,steps,regular
187820111,lanes,1,regular
187820111,layer,1,regular
187820111,bridge,yes,regular
187820111,oneway,yes,regular
187820111,highway,motorway_link,regular
187820138,oneway,yes,regular
187820138,highway,primary,regular
187820177,highway,construction,regular
187820228,layer,1,regular
187820228,bridge,yes,regular
187820228,highway,secondary,regular
187820249,lanes,4,regular
187820249,layer,1,regular
187820249,bridge,yes,regular
187820249,oneway,yes,regular
187820249,highway,motorway,regular
187820276,highway,residential,regular
187820308,oneway,yes,regular
187820308,highway,secondary,regular
187820326,lanes,4,regular
187820326,oneway,yes,regular
187820326,highway,motorway,regular
187820357,ref,G2,regular
187820357,layer,1,regular
187820357,bridge,yes,regular
187820357,oneway,no,regular
187820357,highway,motorway_link,regular
187820380,lanes,4,regular
187820380,oneway,yes,regular
187820380,highway,motorway,regular
187820405,oneway,yes,regular
187820405,highway,primary_link,regular
187820430,lanes,1,regular
187820430,oneway,yes,regular
187820430,highway,motorway_link,regular
187820455,name,京津塘高速,regular
187820455,lanes,2,regular
187820455,oneway,yes,regular
187820455,highway,motorway,regular
187820455,int_ref,AH3,regular
187820455,en,Jingjintang Expressway,name
187832755,highway,steps,regular
187832772,highway,footway,regular
187838781,highway,service,regular
187842772,gauge,1435,regular
187842772,layer,1,regular
187842772,usage,main,regular
187842772,bridge,yes,regular
187842772,oneway,yes,regular
187842772,railway,rail,regular
187842772,voltage,25000,regular
187842772,maxspeed,380,regular
187842772,frequency,50,regular
187842772,highspeed,yes,regular
187842772,electrified,contact_line,regular
187842789,lanes,1,regular
187842789,oneway,yes,regular
187842789,highway,motorway_link,regular
187842800,highway,tertiary,regular
187842810,lanes,1,regular
187842810,oneway,yes,regular
187842810,highway,motorway_link,regular
187842822,lanes,4,regular
187842822,layer,1,regular
187842822,bridge,yes,regular
187842822,oneway,yes,regular
187842822,highway,motorway,regular
187842832,highway,residential,regular
187842849,lanes,3,regular
187842849,layer,1,regular
187842849,bridge,yes,regular
187842849,oneway,yes,regular
187842849,source,GPS,regular
187842849,highway,motorway,regular
187842874,lanes,4,regular
187842874,oneway,yes,regular
187842874,highway,motorway,regular
187842897,highway,residential,regular
187842921,lanes,4,regular
187842921,oneway,yes,regular
187842921,highway,motorway,regular
187842937,oneway,yes,regular
187842937,highway,primary,regular
187842949,highway,construction,regular
187842968,name,京沪线,regular
187842968,gauge,1435,regular
187842968,layer,1,regular
187842968,bridge,yes,regular
187842968,en,Jinghu Line,name
187842968,zh,京沪线,name
187842968,railway,rail,regular
187842968,voltage,25000,regular
187842968,frequency,50,regular
187842968,electrified,contact_line,regular
187844576,highway,tertiary,regular
187850056,highway,tertiary,regular
187855139,ref,G2,regular
187855139,lanes,3,regular
187855139,layer,1,regular
187855139,bridge,yes,regular
187855139,oneway,yes,regular
187855139,highway,motorway,regular
187855180,ref,G2,regular
187855180,name,北京-上海高速公路,regular
187855180,lanes,2,regular
187855180,oneway,yes,regular
187855180,highway,motorway,regular
187855180,alt_name,京津塘高速公路,regular
187855180,short_name,京沪高速公路,regular
187858742,layer,1,regular
187858742,bridge,yes,regular
187858742,highway,secondary,regular
187858768,oneway,yes,regular
187858768,highway,motorway_link,regular
187862253,bridge,yes,regular
187862253,highway,motorway,regular
187862253,layer,1,regular
187862253,oneway,yes,regular
187862263,layer,1,regular
187862263,bridge,yes,regular
187862263,oneway,yes,regular
187862263,highway,trunk_link,regular
187862273,highway,primary_link,regular
187862273,oneway,yes,regular
187862283,highway,motorway,regular
187862283,lanes,3,regular
187862283,name,南五环,regular
187862283,en,5th Ring road,name
187862283,oneway,yes,regular
187862283,ref,S50,regular
187903179,oneway,yes,regular
187903179,highway,tertiary_link,regular
187903200,oneway,yes,regular
187903200,highway,tertiary_link,regular
187903215,name,荣华路南环岛,regular
187903215,oneway,yes,regular
187903215,highway,secondary,regular
187903215,junction,roundabout,regular
187903231,name,万源街,regular
187903231,oneway,yes,regular
187903231,highway,tertiary,regular
187903245,name,天华北街,regular
187903245,oneway,yes,regular
187903245,highway,tertiary,regular
187903255,name,宏达中路,regular
187903255,oneway,yes,regular
187903255,highway,tertiary,regular
187903265,name,永昌中路,regular
187903265,oneway,yes,regular
187903265,highway,tertiary,regular
187903265,int_name,Yongchang Zhonglu,regular
187903275,name,荣京东街,regular
187903275,oneway,yes,regular
187903275,highway,secondary,regular
187903285,name,锦绣街,regular
187903285,highway,tertiary,regular
187903285,int_name,Jinxiu Jie,regular
187903295,name,锦绣街,regular
187903295,oneway,yes,regular
187903295,highway,tertiary,regular
187903295,int_name,Jinxiu Jie,regular
188113324,name,奥林东路 (àolín dōng lù),regular
188113324,oneway,yes,regular
188113324,highway,primary,regular
188113324,en,àolín East Road,name
188113324,fr,Route Est d'àolín,name
188113324,zh,奥林东路,name
188113324,zh_pinyin,àolín dōng lù,name
188117155,name,六环路,regular
188117155,lanes,2,regular
188117155,layer,1,regular
188117155,bridge,yes,regular
188117155,oneway,yes,regular
188117155,highway,motorway,regular
188117155,en,6th Ring Road,name
188239403,highway,residential,regular
188265903,name,六环路,regular
188265903,lanes,2,regular
188265903,layer,1,regular
188265903,bridge,yes,regular
188265903,oneway,yes,regular
188265903,highway,motorway,regular
188265903,en,6th Ring Road,name
188265914,name,六环路,regular
188265914,lanes,2,regular
188265914,oneway,yes,regular
188265914,highway,motorway,regular
188265914,en,6th Ring Road,name
188265924,name,六环路,regular
188265924,lanes,2,regular
188265924,layer,1,regular
188265924,bridge,yes,regular
188265924,oneway,yes,regular
188265924,highway,motorway,regular
188265924,en,6th Ring Road,name
188356147,highway,living_street,regular
188456062,highway,unclassified,regular
188594704,highway,residential,regular
188600332,highway,residential,regular
188600332,historic,大瓦窑西一街,regular
188603310,name,西四环南路,regular
188603310,oneway,yes,regular
188603310,highway,secondary,regular
188747190,layer,1,regular
188747190,building,yes,regular
188956319,name,Jingjin Expressway,regular
188956319,lanes,4,regular
188956319,layer,1,regular
188956319,bridge,yes,regular
188956319,oneway,yes,regular
188956319,highway,motorway,regular
188956329,name,Jingjin Expressway,regular
188956329,lanes,4,regular
188956329,oneway,yes,regular
188956329,highway,motorway,regular
188956339,highway,secondary,regular
188956349,highway,tertiary,regular
188956349,lanes,2,regular
188956349,oneway,yes,regular
188956359,highway,residential,regular
188956375,highway,residential,regular
188956386,highway,residential,regular
188956397,layer,1,regular
188956397,bridge,yes,regular
188956397,oneway,yes,regular
188956397,highway,service,regular
188956397,service,parking_aisle,regular
188956407,oneway,yes,regular
188956407,highway,residential,regular
188956429,name,白居易道,regular
188956429,highway,residential,regular
188956445,highway,unclassified,regular
188956455,lanes,1,regular
188956455,layer,2,regular
188956455,bridge,yes,regular
188956455,oneway,no,regular
188956455,highway,motorway_link,regular
188956465,name,岳洋路,regular
188956465,highway,tertiary,regular
188956475,highway,residential,regular
188956485,highway,residential,regular
188956495,name,翠青北道,regular
188956495,highway,tertiary,regular
188956505,highway,tertiary,regular
188956515,oneway,yes,regular
188956515,highway,service,regular
188956515,service,parking_aisle,regular
188964678,highway,residential,regular
188964705,highway,residential,regular
188964742,name,康宁路,regular
188964742,highway,residential,regular
189306232,highway,residential,regular
189309372,building,yes,regular
189309770,building,yes,regular
189462168,highway,service,regular
189462168,service,alley,regular
189618026,highway,tertiary,regular
189800450,name,微软亚洲研究院,regular
189800450,building,yes,regular
190017481,highway,footway,regular
190060079,highway,service,regular
190060079,service,alley,regular
190079811,highway,service,regular
190079811,service,alley,regular
190088552,railway,rail,regular
190088552,service,siding,regular
190095892,railway,rail,regular
190095892,service,spur,regular
190097154,highway,residential,regular
190101324,highway,service,regular
190101324,oneway,yes,regular
190103430,oneway,yes,regular
190103430,highway,secondary_link,regular
190406471,name,科技楼1,regular
190406471,building,yes,regular
190414319,oneway,yes,regular
190414319,highway,tertiary_link,regular
190414341,highway,primary,regular
190414341,int_name,Jian' Guo Lu,regular
190414341,name,建国路,regular
190414341,en,Jianguo Road,name
190414341,oneway,yes,regular
190414341,ref,G103,regular
190425067,highway,steps,regular
190425077,highway,footway,regular
190427033,name,6住宅楼,regular
190427033,building,yes,regular
190427806,name,5公寓,regular
190427806,building,yes,regular
190430781,name,8住宅楼,regular
190430781,building,yes,regular
190438906,name,宣武门内大街,regular
190438906,oneway,yes,regular
190438906,highway,primary,regular
190438906,en,Xuanwumen Inner Avenue,name
190438906,alt_name,Xidan Nanjie,regular
190438906,trolley_wire,yes,regular
190442840,bench,yes,regular
190442840,highway,platform,regular
190442840,shelter,yes,regular
190442840,public_transport,platform,regular
190444295,name,办公楼,regular
190444295,building,yes,regular
190449488,highway,residential,regular
190449505,highway,service,regular
190484071,building,yes,regular
190484071,name,新主楼G座;新主楼A座,regular
190560776,name,15住宅楼,regular
190560776,building,yes,regular
190561979,name,24住宅楼,regular
190561979,building,yes,regular
190562420,name,老年人活动中心,regular
190562420,building,yes,regular
191049869,name,港沟街,regular
191049869,highway,unclassified,regular
191667329,building,yes,regular
191667347,building,yes,regular
191693428,name,Sanlitun SOHO-A,regular
191693428,building,yes,regular
191693444,highway,service,regular
192033192,highway,residential,regular
192763725,source,bing,regular
192763725,highway,path,regular
192763756,source,bing,regular
192763756,highway,path,regular
192763773,source,bing,regular
192763773,highway,path,regular
192763783,source,bing,regular
192763783,highway,path,regular
192763793,source,bing,regular
192763793,highway,path,regular
192763803,source,bing,regular
192763803,highway,path,regular
192763813,source,bing,regular
192763813,highway,path,regular
192763823,source,bing,regular
192763823,highway,path,regular
192763833,source,bing,regular
192763833,highway,path,regular
192763846,source,bing,regular
192763846,highway,path,regular
192763866,source,bing,regular
192763866,highway,path,regular
192763899,source,bing,regular
192763899,highway,path,regular
192763912,source,bing,regular
192763912,highway,path,regular
192773906,source,bing,regular
192773906,highway,path,regular
192773916,source,bing,regular
192773916,highway,path,regular
193059291,name,厦门商务会馆,regular
193059291,source,bing,regular
193059291,en,Xiamen Commerce Hotel,name
193059291,zh,厦门商务会馆,name
193059291,tourism,hotel,regular
193059291,building,yes,regular
193102408,lit,yes,regular
193102408,highway,footway,regular
193106114,name,黑山扈路,regular
193106114,oneway,yes,regular
193106114,highway,secondary,regular
193106114,en,Heishanhu Road,name
193111740,bench,yes,regular
193111740,highway,platform,regular
193111740,shelter,yes,regular
193111740,public_transport,platform,regular
193136077,name,上河沿路,regular
193136077,highway,residential,regular
193138311,access,private,regular
193138311,amenity,parking,regular
193138311,parking,surface,regular
193138311,route_ref,运通106,regular
193142197,highway,footway,regular
193248261,source,bing,regular
193248261,highway,service,regular
193285486,highway,footway,regular
194243671,layer,1,regular
194243671,bridge,yes,regular
194243671,oneway,yes,regular
194243671,highway,trunk_link,regular
194262548,name,北三环东路,regular
194262548,oneway,yes,regular
194262548,highway,tertiary,regular
194266340,highway,residential,regular
194267359,name,宣武门东大街,regular
194267359,oneway,yes,regular
194267359,highway,primary,regular
194267359,en,Xuanwumen East Avenue,name
194267359,zh,宣武门东大街,name
194267359,zh_pinyin,xuānwǔmén dōngdàjiē,name
194271531,bench,yes,regular
194271531,highway,platform,regular
194271531,shelter,yes,regular
194271531,public_transport,platform,regular
194280224,bench,yes,regular
194280224,highway,platform,regular
194280224,shelter,yes,regular
194280224,public_transport,platform,regular
194281548,highway,service,regular
194282667,name,前门6号通道,regular
194282667,layer,1,regular
194282667,tunnel,yes,regular
194282667,highway,footway,regular
194282667,alt_name,箭楼西地下通道,regular
194284214,highway,residential,regular
194291841,oneway,yes,regular
194291841,highway,tertiary,regular
194581068,name,希格玛大厦,regular
194581068,source,bing,regular
194581068,en,Sigma Building,name
194581068,zh,希格玛大厦,name
194581068,building,yes,regular
194581068,zh_pinyin,Xīgémă Dàshà,name
194789120,name,建国门南大街,regular
194789120,lanes,3,regular
194789120,oneway,yes,regular
194789120,highway,trunk,regular
194789120,maxheight,4,regular
194790800,highway,footway,regular
194922784,name,苏州街,regular
194922784,oneway,yes,regular
194922784,highway,tertiary,regular
195181209,bench,yes,regular
195181209,highway,platform,regular
195181209,shelter,yes,regular
195181209,public_transport,platform,regular
195181225,name,左安门内大街,regular
195181225,oneway,yes,regular
195181225,highway,tertiary,regular
195181225,zh,左安门内大街,name
195183607,bench,yes,regular
195183607,highway,platform,regular
195183607,shelter,yes,regular
195183607,public_transport,platform,regular
195183617,name,左安门内大街,regular
195183617,oneway,yes,regular
195183617,highway,tertiary,regular
195183617,zh,左安门内大街,name
195186204,bench,no,regular
195186204,highway,platform,regular
195186204,public_transport,platform,regular
195186204,shelter,yes,regular
195186214,name,崇文门内大街,regular
195186214,oneway,yes,regular
195186214,highway,secondary,regular
195186214,en,Inner Chongwenmen Str,name
195190338,name,安定门东大街,regular
195190338,oneway,yes,regular
195190338,highway,tertiary,regular
195190338,en,ANDINGMEN DONGDAJIE,name
195255413,name,惠新西街,regular
195255413,oneway,yes,regular
195255413,highway,secondary,regular
195255413,en,Huixin Xijie,name
195255423,highway,residential,regular
195255433,name,北四环东路,regular
195255433,oneway,yes,regular
195255433,highway,tertiary,regular
195256878,bench,no,regular
195256878,highway,platform,regular
195256878,shelter,yes,regular
195256878,public_transport,platform,regular
195544340,source,bing,regular
195544340,building,yes,regular
196117433,highway,footway,regular
196812187,bridge,yes,regular
196812187,electrified,contact_line,regular
196812187,frequency,50,regular
196812187,gauge,1435,regular
196812187,layer,1,regular
196812187,railway,rail,regular
196812187,source,bing,regular
196812187,usage,main,regular
196812187,voltage,25000,regular
196971643,railway,rail,regular
196971643,service,siding,regular
197882340,highway,service,regular
198238556,building,yes,regular
198239275,highway,service,regular
198307050,building,yes,regular
198592106,lanes,2,regular
198592106,highway,residential,regular
199297787,sport,soccer,regular
199297787,source,bing,regular
199297787,leisure,pitch,regular
199429773,sport,soccer,regular
199429773,source,bing,regular
199429773,leisure,pitch,regular
199669211,railway,rail,regular
199822778,bench,yes,regular
199822778,highway,platform,regular
199822778,shelter,yes,regular
199822778,public_transport,platform,regular
199827587,name,广顺北大街,regular
199827587,oneway,yes,regular
199827587,highway,secondary,regular
199827587,en,Guang Shun North Street,name
199830770,name,广顺北大街,regular
199830770,oneway,yes,regular
199830770,highway,secondary,regular
199830770,en,Guang Shun North Street,name
199838180,name,来广营北路,regular
199838180,oneway,yes,regular
199838180,highway,unclassified,regular
199838180,maxheight,4.5,regular
199872406,building,yes,regular
199872419,building,yes,regular
199872438,highway,service,regular
199872459,gauge,1435,regular
199872459,tunnel,no,regular
199872459,railway,subway,regular
199872459,service,yard,regular
199872459,voltage,750,regular
199872459,frequency,0,regular
199872459,electrified,rail,regular
199872480,gauge,1435,regular
199872480,tunnel,no,regular
199872480,railway,subway,regular
199872480,service,yard,regular
199872480,voltage,750,regular
199872480,frequency,0,regular
199872480,electrified,rail,regular
199872501,gauge,1435,regular
199872501,tunnel,no,regular
199872501,railway,subway,regular
199872501,service,yard,regular
199872501,voltage,750,regular
199872501,frequency,0,regular
199872501,electrified,rail,regular
199872523,gauge,1435,regular
199872523,tunnel,no,regular
199872523,railway,subway,regular
199872523,service,yard,regular
199872523,voltage,750,regular
199872523,frequency,0,regular
199872523,electrified,rail,regular
199872544,name,香江北路车辆段,regular
199872544,barrier,fence,regular
199872544,landuse,railway,regular
199884801,bench,yes,regular
199884801,highway,platform,regular
199884801,shelter,yes,regular
199884801,public_transport,platform,regular
199886420,highway,unclassified,regular
199896000,railway,rail,regular
199896000,service,siding,regular
199901797,bench,no,regular
199901797,highway,platform,regular
199901797,shelter,no,regular
199901797,public_transport,platform,regular
199903011,name,辛店路,regular
199903011,highway,tertiary,regular
199903011,int_name,Xindian Lu,regular
199923870,oneway,yes,regular
199923870,highway,tertiary,regular
199955096,layer,1,regular
199955096,bridge,yes,regular
199955096,highway,footway,regular
199956254,layer,1,regular
199956254,bridge,yes,regular
199956254,highway,footway,regular
199958749,gauge,1435,regular
199958749,layer,-4,regular
199958749,colour,#008193,regular
199958749,tunnel,yes,regular
199958749,railway,subway,regular
199958749,voltage,750,regular
199958749,frequency,0,regular
199958749,electrified,rail,regular
199958860,layer,1,regular
199958860,bridge,yes,regular
199958860,highway,footway,regular
199960091,oneway,yes,regular
199960091,highway,secondary_link,regular
199961437,source,Yahoo hires,regular
199961437,highway,tertiary,regular
199962183,highway,service,regular
199963692,layer,-4,regular
199963692,covered,yes,regular
199963692,railway,platform,regular
199963692,public_transport,platform,regular
199972303,highway,service,regular
200111956,gauge,1435,regular
200111956,layer,-4,regular
200111956,colour,#5A2546,regular
200111956,tunnel,yes,regular
200111956,railway,subway,regular
200111956,voltage,750,regular
200111956,frequency,0,regular
200111956,electrified,rail,regular
200250515,railway,rail,regular
200250515,service,spur,regular
200250525,railway,rail,regular
200250525,service,spur,regular
200309035,bench,no,regular
200309035,highway,platform,regular
200309035,shelter,yes,regular
200309035,public_transport,platform,regular
200320006,highway,service,regular
200567332,name,弘善家园,regular
200567332,landuse,residential,regular
200877426,bench,no,regular
200877426,highway,platform,regular
200877426,shelter,yes,regular
200877426,public_transport,platform,regular
200877436,name,高粱桥斜街,regular
200877436,oneway,yes,regular
200877436,highway,secondary,regular
200896515,highway,residential,regular
200900235,name,新景家园,regular
200900235,landuse,residential,regular
200964978,oneway,yes,regular
200964978,highway,secondary_link,regular
200977994,oneway,yes,regular
200977994,highway,cycleway,regular
200978004,name,万泉河路,regular
200978004,oneway,yes,regular
200978004,highway,tertiary,regular
200978014,access,private,regular
200978014,amenity,parking,regular
200978014,parking,surface,regular
201222984,source,bing,regular
201222984,highway,residential,regular
201288038,highway,residential,regular
201293009,name,上地七街环岛,regular
201293009,highway,secondary,regular
201293009,en,Shang Di 7 Street Roundabout,name
201293009,junction,roundabout,regular
201297237,name,杨庄大街,regular
201297237,highway,tertiary,regular
201297237,int_name,Yang Zhuang Da Jie,regular
201307341,ref,G109,regular
201307341,oneway,yes,regular
201307341,highway,secondary,regular
201307351,ref,G109,regular
201307351,name,109国道,regular
201307351,fixme,chinese offset!,regular
201307351,lanes,2,regular
201307351,oneway,yes,regular
201307351,source,bing,regular
201307351,highway,secondary,regular
201323054,highway,residential,regular
201323064,history,Retrieved from v1,regular
201323064,railway,rail,regular
201326479,railway,rail,regular
201326479,service,siding,regular
201330520,layer,1,regular
201330520,bridge,yes,regular
201330520,highway,service,regular
201330530,layer,1,regular
201330530,bridge,yes,regular
201330530,railway,rail,regular
201330530,service,siding,regular
201330540,layer,1,regular
201330540,bridge,yes,regular
201330540,railway,rail,regular
201330540,service,siding,regular
201331004,ref,S210,regular
201331004,highway,primary,regular
201526537,layer,1,regular
201526537,bridge,yes,regular
201526537,oneway,yes,regular
201526537,source,bing,regular
201526537,highway,motorway_link,regular
201526547,layer,1,regular
201526547,bridge,yes,regular
201526547,highway,tertiary,regular
201526557,oneway,yes,regular
201526557,highway,motorway_link,regular
201526567,name,地盛东路,regular
201526567,highway,tertiary,regular
201526577,highway,tertiary,regular
201526587,highway,motorway,regular
201526587,lanes,3,regular
201526587,name,东五环,regular
201526587,en,5th Ring road,name
201526587,oneway,yes,regular
201526587,ref,S50,regular
201724128,name,北洼路,regular
201724128,highway,tertiary,regular
201724128,en,Beiwa Road,name
201932749,ref,522,regular
201932749,aeroway,parking_position,regular
201932759,ref,531,regular
201932759,aeroway,parking_position,regular
201932769,ref,562,regular
201932769,aeroway,parking_position,regular
201932779,ref,507,regular
201932779,aeroway,parking_position,regular
202136165,ref,456,regular
202136165,aeroway,parking_position,regular
202136175,ref,316,regular
202136175,aeroway,parking_position,regular
202136185,ref,328,regular
202136185,aeroway,parking_position,regular
202136195,ref,327,regular
202136195,aeroway,parking_position,regular
202136214,ref,337,regular
202136214,aeroway,parking_position,regular
202136230,ref,305,regular
202136230,aeroway,parking_position,regular
202136245,ref,308,regular
202136245,aeroway,parking_position,regular
202136829,ref,354,regular
202136829,aeroway,parking_position,regular
202235294,layer,1,regular
202235294,bridge,yes,regular
202235294,oneway,yes,regular
202235294,highway,tertiary,regular
202235294,position,Bing,source
202235304,source,bing,regular
202235304,highway,tertiary,regular
202235314,source,bing,regular
202235314,highway,tertiary,regular
202257426,highway,service,regular
202286679,building,yes,regular
202286689,building,yes,regular
202286699,highway,residential,regular
202286709,highway,residential,regular
202359606,highway,unclassified,regular
202361034,highway,service,regular
202361044,highway,service,regular
202361367,tunnel,yes,regular
202361367,bicycle,designated,regular
202361367,highway,footway,regular
202381284,building,yes,regular
202381294,highway,footway,regular
202381294,smoothness,impassable,regular
202502016,name,丰贤东路,regular
202502016,oneway,yes,regular
202502016,highway,tertiary,regular
202622703,name,六环路,regular
202622703,lanes,2,regular
202622703,oneway,yes,regular
202622703,highway,motorway,regular
202622703,int_ref,AH1,regular
202622703,en,6th Ring Road,name
202626016,ref,X014,regular
202626016,source,bing,regular
202626016,highway,tertiary,regular
202626026,ref,X005,regular
202626026,source,bing,regular
202626026,highway,secondary,regular
202626036,source,bing,regular
202626036,highway,secondary,regular
202626047,source,bing,regular
202626047,highway,tertiary,regular
202626057,layer,1,regular
202626057,bridge,yes,regular
202626057,oneway,yes,regular
202626057,source,bing,regular
202626057,highway,secondary,regular
202626067,name,环城西大街,regular
202626067,lanes,2,regular
202626067,oneway,yes,regular
202626067,source,bing,regular
202626067,highway,secondary,regular
202633277,name,中科大厦A座,regular
202633277,building,yes,regular
202638372,building,yes,regular
202767863,ref,G45,regular
202767863,lanes,3,regular
202767863,oneway,yes,regular
202767863,highway,motorway,regular
202767877,layer,1,regular
202767877,bridge,yes,regular
202767877,oneway,yes,regular
202767877,source,bing,regular
202767877,highway,motorway_link,regular
202767889,source,bing,regular
202767889,highway,tertiary,regular
202767899,ref,S371,regular
202767899,source,bing,regular
202767899,highway,primary,regular
202907835,name,红军营南路,regular
202907835,highway,tertiary,regular
202907835,zh,红军营南路,name
202907835,zh_pinyin,hóngjūnyíng nán lù,name
202927079,name,东小口森林公园,regular
202927079,leisure,park,regular
203294290,highway,footway,regular
203298090,building,yes,regular
203298100,highway,residential,regular
203299485,name,立水桥东一路,regular
203299485,highway,tertiary,regular
203972391,highway,footway,regular
203987859,highway,path,regular
204082713,highway,track,regular
204082765,leisure,pitch,regular
204083257,highway,track,regular
204084005,highway,track,regular
204438716,name,Carrefour,regular
204438716,shop,supermarket,regular
205395275,ref,G45,regular
205395275,lanes,3,regular
205395275,oneway,yes,regular
205395275,highway,motorway,regular
205395285,ref,G45,regular
205395285,lanes,3,regular
205395285,layer,1,regular
205395285,bridge,yes,regular
205395285,oneway,yes,regular
205395285,highway,motorway,regular
205395295,ref,G45,regular
205395295,lanes,3,regular
205395295,oneway,yes,regular
205395295,highway,motorway,regular
205395305,ref,G45,regular
205395305,lanes,3,regular
205395305,oneway,yes,regular
205395305,highway,motorway,regular
205395318,bridge,yes,regular
205395318,highway,motorway,regular
205395318,lanes,3,regular
205395318,layer,1,regular
205395318,name,Jingkai Expressway,regular
205395318,oneway,yes,regular
205395318,ref,G45;G106,regular
205395350,name,Shuangyuan Qiao,regular
205395350,lanes,2,regular
205395350,oneway,yes,regular
205395350,highway,motorway,regular
205395350,int_ref,AH1,regular
205395377,oneway,yes,regular
205395377,source,bing,regular
205395377,highway,motorway_link,regular
205395391,name,六环路,regular
205395391,lanes,2,regular
205395391,layer,1,regular
205395391,bridge,yes,regular
205395391,oneway,yes,regular
205395391,highway,motorway,regular
205395391,int_ref,AH1,regular
205395391,en,6th Ring Road,name
205500117,ref,S11,regular
205500117,name,北京-酸枣岭高速公路,regular
205500117,lanes,4,regular
205500117,oneway,yes,regular
205500117,highway,motorway,regular
205500117,short_name,京承高速,regular
206188837,highway,service,regular
